file_LAC, th1_LAC,vsum_LAC, vavg_LAC, vmed_LAC, vstd_LAC, vvar_LAC, vmax_LAC, vmin_LAC, totalpix_LAC, nanpix_LAC, statipix_LAC,file_GAC, th1_GAC,vsum_GAC, vavg_GAC, vmed_GAC, vstd_GAC, vvar_GAC, vmax_GAC, vmin_GAC, totalpix_GAC, nanpix_GAC, statipix_GAC
S20032132003243.MON.chlor_a.csv,20-25,1937.055362,22.52389955,22.97600269,1.405729047,1.976074154,24.9572475,20.02211444,985680,393955,86,S20032132003243.MON.chlor_a.csv,20-25,87.44983101,21.86245775,21.86245775,0.002448186,5.99E-06,21.86490594,21.86000957,985680,470446,4
S20032132003243.MON.chlor_a.csv,25-30,1296.884727,27.0184318,26.90705375,1.299754407,1.689361517,29.36849403,25.05146027,985680,393955,48,S20032132003243.MON.chlor_a.csv,25-30,0,0,0,0,0,0,0,985680,470446,0
S20032132003243.MON.chlor_a.csv,30-35,740.4491711,32.19344222,31.69429398,1.339566839,1.794439316,34.77534485,30.34884834,985680,393955,23,S20032132003243.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,470446,0
S20032132003243.MON.chlor_a.csv,35-40,718.6735284,37.82492254,38.1009531,1.484389945,2.203413509,39.81090546,35.3964866,985680,393955,19,S20032132003243.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,470446,0
S20032132003243.MON.chlor_a.csv,40-45,686.0560584,42.87850365,43.32320499,1.670307991,2.789928786,44.95701408,40.00611496,985680,393955,16,S20032132003243.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,470446,0
S20032132003243.MON.chlor_a.csv,45-50,760.5809116,47.53630698,47.26270056,1.529611968,2.339712771,49.42318726,45.40908051,985680,393955,16,S20032132003243.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,470446,0
S20032132003243.MON.chlor_a.csv,50-55,429.1675129,53.64593911,54.1339674,1.048284287,1.098899947,54.75828171,52.14588928,985680,393955,8,S20032132003243.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,470446,0
S20032132003243.MON.chlor_a.csv,55-60,346.486482,57.747747,58.43074036,1.379021274,1.901699673,59.25990041,55.13552094,985680,393955,6,S20032132003243.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,470446,0
S20032132003243.MON.chlor_a.csv,60-65,747.0677319,62.25564432,62.73448563,1.51104233,2.283248922,64.13129425,60.11375046,985680,393955,12,S20032132003243.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,470446,0
S20032132003243.MON.chlor_a.csv,65-70,336.1280518,67.22561035,67.21618652,0.318188229,0.101243749,67.81265259,66.94151306,985680,393955,5,S20032132003243.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,470446,0
S20032442003273.MON.chlor_a.csv,0-5,353392.3756,0.596733893,0.441717105,0.516656673,0.266934118,4.999731263,0.132016912,985680,389614,592211,S20032442003273.MON.chlor_a.csv,0-5,325782.0972,0.569597915,0.43489958,0.464179035,0.215462176,4.989812732,0.095680311,985680,412224,571951
S20032442003273.MON.chlor_a.csv,5-10,18468.79997,6.737978827,6.413970391,1.351372447,1.826207489,9.998217784,5.000156075,985680,389614,2741,S20032442003273.MON.chlor_a.csv,5-10,8270.973103,6.502337345,6.248051335,1.186212615,1.407100368,9.963286082,5.002063513,985680,412224,1272
S20032442003273.MON.chlor_a.csv,10-15,7843.316493,12.02962652,11.71302,1.46585451,2.148729445,14.99433064,10.0009864,985680,389614,652,S20032442003273.MON.chlor_a.csv,10-15,496.5614462,12.11125478,10.63781428,1.69634997,2.877603219,13.98694795,10.31918812,985680,412224,41
S20032442003273.MON.chlor_a.csv,15-20,4226.191109,16.90476443,16.66721769,1.379804672,1.903860932,19.97401428,15.01539869,985680,389614,250,S20032442003273.MON.chlor_a.csv,15-20,1068.370815,17.51427565,17.83150673,1.410513984,1.989549699,19.68400942,15.52809256,985680,412224,61
S20032442003273.MON.chlor_a.csv,20-25,2211.602005,22.33941419,22.14650536,1.483962495,2.202144687,24.99403334,20.03688812,985680,389614,99,S20032442003273.MON.chlor_a.csv,20-25,2148.656815,21.92506954,20.67865499,1.866547842,3.484000845,24.93282674,20.24674984,985680,412224,98
S20032442003273.MON.chlor_a.csv,25-30,1437.83976,27.12905208,27.00543714,1.305060564,1.703183076,29.95015514,25.03512764,985680,389614,53,S20032442003273.MON.chlor_a.csv,25-30,126.1520427,25.23040855,25.28541192,0.110006735,0.012101482,25.28541192,25.01039508,985680,412224,5
S20032442003273.MON.chlor_a.csv,30-35,709.6775095,32.25806861,32.03617648,1.18699395,1.408954638,34.90296173,30.01442146,985680,389614,22,S20032442003273.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,412224,0
S20032442003273.MON.chlor_a.csv,35-40,552.9173591,36.86115728,36.18590164,1.496398665,2.239208966,39.9786911,35.12442907,985680,389614,15,S20032442003273.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,412224,0
S20032442003273.MON.chlor_a.csv,40-45,250.3363705,41.72272841,40.59986115,1.85391889,3.437015249,44.89860916,40.27793884,985680,389614,6,S20032442003273.MON.chlor_a.csv,40-45,1139.467255,40.69525909,40.69525909,0,0,40.69525909,40.69525909,985680,412224,28
S20032442003273.MON.chlor_a.csv,45-50,143.1567323,47.71891077,47.1341629,0.826958369,0.683860145,48.88840652,47.1341629,985680,389614,3,S20032442003273.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,412224,0
S20032442003273.MON.chlor_a.csv,50-55,101.6487021,50.82435107,50.82435107,0.040468931,0.001637734,50.86482,50.78388214,985680,389614,2,S20032442003273.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,412224,0
S20032442003273.MON.chlor_a.csv,55-60,55.74835205,55.74835205,55.74835205,0,0,55.74835205,55.74835205,985680,389614,1,S20032442003273.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,412224,0
S20032442003273.MON.chlor_a.csv,60-65,257.422493,64.35562325,64.44953918,0.513440027,0.263620661,64.97557068,63.54784393,985680,389614,4,S20032442003273.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,412224,0
S20032442003273.MON.chlor_a.csv,65-70,135.6573639,67.82868195,67.82868195,0.048591614,0.002361145,67.87727356,67.78009033,985680,389614,2,S20032442003273.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,412224,0
S20032742003304.MON.chlor_a.csv,0-5,434878.056,0.7307131,0.54819791,0.542874342,0.294712551,4.998443325,0.150283724,985680,387742,595142,S20032742003304.MON.chlor_a.csv,0-5,389612.2281,0.669882255,0.526747625,0.444453927,0.197539293,4.997122198,0.207579985,985680,403519,581613
S20032742003304.MON.chlor_a.csv,5-10,14822.37665,6.679755139,6.303223848,1.366763141,1.868041484,9.982639879,5.001291394,985680,387742,2219,S20032742003304.MON.chlor_a.csv,5-10,2562.440652,6.778943523,6.772330761,1.282886786,1.645798507,9.887633234,5.000502666,985680,403519,378
S20032742003304.MON.chlor_a.csv,10-15,4511.846372,12.06376035,11.83699642,1.453055104,2.111369135,14.97564562,10.00159884,985680,387742,374,S20032742003304.MON.chlor_a.csv,10-15,725.0740795,12.72059789,12.77509785,0.715941818,0.512572687,14.36753402,10.63423482,985680,403519,57
S20032742003304.MON.chlor_a.csv,15-20,1876.281984,17.05710895,16.71695555,1.42320905,2.025524001,19.9960146,15.06599188,985680,387742,110,S20032742003304.MON.chlor_a.csv,15-20,309.1272841,17.17373801,17.1726276,0.45606426,0.207994609,18.1000642,16.71047696,985680,403519,18
S20032742003304.MON.chlor_a.csv,20-25,797.3090054,22.14747237,21.93180529,1.320001738,1.742404588,24.71396446,20.06488037,985680,387742,36,S20032742003304.MON.chlor_a.csv,20-25,401.5889227,22.31049571,22.53888432,0.367742805,0.13523477,22.53888432,21.53839441,985680,403519,18
S20032742003304.MON.chlor_a.csv,25-30,581.491193,27.69005681,27.68066978,1.33393353,1.779378663,29.70196915,25.18710009,985680,387742,21,S20032742003304.MON.chlor_a.csv,25-30,335.1574681,25.7813437,25.7813437,0,0,25.7813437,25.7813437,985680,403519,13
S20032742003304.MON.chlor_a.csv,30-35,487.4273512,32.49515675,32.25135803,1.422255655,2.022811147,34.55383563,30.00624847,985680,387742,15,S20032742003304.MON.chlor_a.csv,30-35,576.8597465,32.04776369,32.13332164,0.365787173,0.133800256,32.42027259,31.52778721,985680,403519,18
S20032742003304.MON.chlor_a.csv,35-40,108.8005803,36.26686009,35.4308567,1.182287322,1.397803313,37.93886685,35.4308567,985680,387742,3,S20032742003304.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,403519,0
S20032742003304.MON.chlor_a.csv,40-45,170.5572652,42.63931631,42.88086301,1.726459476,2.980662322,44.77292697,40.02261225,985680,387742,4,S20032742003304.MON.chlor_a.csv,40-45,614.8880386,43.92057419,43.92057419,0,0,43.92057419,43.92057419,985680,403519,14
S20032742003304.MON.chlor_a.csv,45-50,94.13289738,47.06644869,47.06644869,1.971869946,3.888271082,49.03831863,45.09457874,985680,387742,2,S20032742003304.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,403519,0
S20032742003304.MON.chlor_a.csv,50-55,50.51877594,50.51877594,50.51877594,0,0,50.51877594,50.51877594,985680,387742,1,S20032742003304.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,403519,0
S20032742003304.MON.chlor_a.csv,55-60,230.236764,57.55919099,57.8099103,1.234088413,1.522974211,59.01095963,55.60598373,985680,387742,4,S20032742003304.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,403519,0
S20032742003304.MON.chlor_a.csv,60-65,189.3197956,63.10659854,62.59989929,1.219003765,1.485970179,64.78697205,61.93292427,985680,387742,3,S20032742003304.MON.chlor_a.csv,60-65,1982.07354,61.93979812,62.19617081,0.533682312,0.284816811,62.19617081,60.82884979,985680,403519,32
S20032742003304.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,387742,0,S20032742003304.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,403519,0
S20033052003334.MON.chlor_a.csv,0-5,562096.728,0.949937011,0.796742879,0.594298827,0.353191095,4.999398422,0.111472465,985680,387956,591720,S20033052003334.MON.chlor_a.csv,0-5,481919.8425,0.878359496,0.757693282,0.521009802,0.271451214,4.998929167,0.096322306,985680,434380,548659
S20033052003334.MON.chlor_a.csv,5-10,34184.45167,6.675346937,6.334520817,1.332697651,1.776083029,9.991407235,5.000273977,985680,387956,5121,S20033052003334.MON.chlor_a.csv,5-10,14118.83809,6.280621928,5.815324704,1.180502553,1.393586278,9.884955317,5.007385015,985680,434380,2248
S20033052003334.MON.chlor_a.csv,10-15,7450.944747,11.64210117,11.22994239,1.328078183,1.763791659,14.98505346,10.00270176,985680,387956,640,S20033052003334.MON.chlor_a.csv,10-15,3691.437554,11.83153062,11.49539089,1.183035865,1.399573857,14.98900892,10.00833215,985680,434380,312
S20033052003334.MON.chlor_a.csv,15-20,2138.705256,17.10964205,16.76845733,1.527765535,2.334067531,19.92629147,15.07436533,985680,387956,125,S20033052003334.MON.chlor_a.csv,15-20,465.7100056,17.24851873,16.55485215,1.112516292,1.237692501,19.36108291,15.60983658,985680,434380,27
S20033052003334.MON.chlor_a.csv,20-25,1158.683137,22.28236803,22.2788077,1.502395803,2.257193149,24.94874322,20.02840559,985680,387956,52,S20033052003334.MON.chlor_a.csv,20-25,285.1359326,23.76132772,23.83085946,0.818179047,0.669416952,24.67260965,22.76859951,985680,434380,12
S20033052003334.MON.chlor_a.csv,25-30,683.7293326,27.34917331,27.45035491,1.520216,2.311056688,29.82808026,25.04724026,985680,387956,25,S20033052003334.MON.chlor_a.csv,25-30,777.4966742,26.81023014,26.79871109,0.022553037,0.000508639,26.85438651,26.79871109,985680,434380,29
S20033052003334.MON.chlor_a.csv,30-35,415.4393948,31.95687653,31.5567376,1.680466712,2.823968369,34.43508148,30.01705599,985680,387956,13,S20033052003334.MON.chlor_a.csv,30-35,230.1063926,32.8723418,32.91545773,0.05649317,0.003191478,32.9231379,32.80717373,985680,434380,7
S20033052003334.MON.chlor_a.csv,35-40,301.4739301,37.68424127,37.94198263,1.408834744,1.984815337,39.92020035,35.8637991,985680,387956,8,S20033052003334.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,434380,0
S20033052003334.MON.chlor_a.csv,40-45,249.7886981,41.63144968,40.98323095,1.406931669,1.979456721,44.24337769,40.165887,985680,387956,6,S20033052003334.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,434380,0
S20033052003334.MON.chlor_a.csv,45-50,95.93005043,47.96502522,47.96502522,0.893144339,0.797706811,48.85816956,47.07188088,985680,387956,2,S20033052003334.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,434380,0
S20033052003334.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,387956,0,S20033052003334.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,434380,0
S20033052003334.MON.chlor_a.csv,55-60,112.2578583,56.12892914,56.12892914,0,0,56.12892914,56.12892914,985680,387956,2,S20033052003334.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,434380,0
S20033052003334.MON.chlor_a.csv,60-65,60.2338295,60.2338295,60.2338295,0,0,60.2338295,60.2338295,985680,387956,1,S20033052003334.MON.chlor_a.csv,60-65,374.5186386,62.4197731,62.4197731,0,0,62.4197731,62.4197731,985680,434380,6
S20033052003334.MON.chlor_a.csv,65-70,204.501503,68.16716766,68.16716766,0,0,68.16716766,68.16716766,985680,387956,3,S20033052003334.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,434380,0
S20033352003365.MON.chlor_a.csv,0-5,368433.3395,0.668726158,0.574038014,0.46638165,0.217511843,4.998723123,0.021337049,985680,433198,550948,S20033352003365.MON.chlor_a.csv,0-5,242547.6988,0.587767864,0.505575602,0.378764408,0.143462477,4.99825213,0.103960656,985680,572487,412659
S20033352003365.MON.chlor_a.csv,5-10,8138.189094,6.72577611,6.386695035,1.361877582,1.854710548,9.998038075,5.001746416,985680,433198,1210,S20033352003365.MON.chlor_a.csv,5-10,2984.259774,6.445485473,6.108646711,1.256989927,1.580023678,9.696757197,5.000875235,985680,572487,463
S20033352003365.MON.chlor_a.csv,10-15,2586.512368,11.86473563,11.55888993,1.369137657,1.874537925,14.88296739,10.02165318,985680,433198,218,S20033352003365.MON.chlor_a.csv,10-15,226.2051615,10.2820528,10.14313412,0.240623419,0.05789963,10.84264366,10.14313412,985680,572487,22
S20033352003365.MON.chlor_a.csv,15-20,822.4659312,16.785019,16.44552517,1.35846425,1.84542512,19.83540154,15.00309113,985680,433198,49,S20033352003365.MON.chlor_a.csv,15-20,842.463098,17.19312445,17.78706551,0.849628813,0.72186912,17.78706551,15.03081083,985680,572487,49
S20033352003365.MON.chlor_a.csv,20-25,469.5029987,21.34104539,20.66445065,1.206573073,1.45581858,24.8904953,20.16451273,985680,433198,22,S20033352003365.MON.chlor_a.csv,20-25,0,0,0,0,0,0,0,985680,572487,0
S20033352003365.MON.chlor_a.csv,25-30,265.9928824,26.59928824,26.24127738,1.527714049,2.333910215,29.06428051,25.04524422,985680,433198,10,S20033352003365.MON.chlor_a.csv,25-30,0,0,0,0,0,0,0,985680,572487,0
S20033352003365.MON.chlor_a.csv,30-35,219.1958333,31.31369047,31.00424957,0.360882426,0.130236126,31.78097749,31.00424957,985680,433198,7,S20033352003365.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,572487,0
S20033352003365.MON.chlor_a.csv,35-40,190.3107135,38.06214271,37.97024918,1.466725166,2.151282711,39.59636307,35.676543,985680,433198,5,S20033352003365.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,572487,0
S20033352003365.MON.chlor_a.csv,40-45,131.5682259,43.85607529,43.85607529,0,0,43.85607529,43.85607529,985680,433198,3,S20033352003365.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,572487,0
S20033352003365.MON.chlor_a.csv,45-50,48.232748,48.232748,48.232748,0,0,48.232748,48.232748,985680,433198,1,S20033352003365.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,572487,0
S20033352003365.MON.chlor_a.csv,50-55,200.3688965,50.09222412,50.09222412,0.090652466,0.00821787,50.18287659,50.00157166,985680,433198,4,S20033352003365.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,572487,0
S20033352003365.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,433198,0,S20033352003365.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,572487,0
S20033352003365.MON.chlor_a.csv,60-65,62.39270782,62.39270782,62.39270782,0,0,62.39270782,62.39270782,985680,433198,1,S20033352003365.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,572487,0
S20033352003365.MON.chlor_a.csv,65-70,133.3152771,66.65763855,66.65763855,0,0,66.65763855,66.65763855,985680,433198,2,S20033352003365.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,572487,0
S20040012004031.MON.chlor_a.csv,0-5,308408.8433,0.55553646,0.473424166,0.388240161,0.150730423,4.999709034,0.001,985680,429515,555155,S20040012004031.MON.chlor_a.csv,0-5,238960.7182,0.528007137,0.474226519,0.30527657,0.093193784,4.97778511,0.134443015,985680,532977,452571
S20040012004031.MON.chlor_a.csv,5-10,5214.903247,6.438152157,6.07474943,1.278068161,1.633458223,9.998002648,5.004567122,985680,429515,810,S20040012004031.MON.chlor_a.csv,5-10,830.3608278,7.220528938,6.684434414,1.791532907,3.209590155,9.809268475,5.133885384,985680,532977,115
S20040012004031.MON.chlor_a.csv,10-15,1216.736941,11.92879354,11.35722625,1.455315104,2.117942051,14.9342041,10.0035305,985680,429515,102,S20040012004031.MON.chlor_a.csv,10-15,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,15-20,690.4932396,17.26233099,17.09860992,1.465705191,2.148291706,19.85098383,15.17956848,985680,429515,40,S20040012004031.MON.chlor_a.csv,15-20,299.1619158,17.59775975,17.9478569,0.756296286,0.571984072,17.9478569,15.96397305,985680,532977,17
S20040012004031.MON.chlor_a.csv,20-25,558.4837435,22.33934974,21.89720917,1.715848637,2.944136544,24.75792122,20.00956665,985680,429515,25,S20040012004031.MON.chlor_a.csv,20-25,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,25-30,241.7436135,26.8604015,26.63564259,1.167344801,1.362693884,28.44740305,25.14297295,985680,429515,9,S20040012004031.MON.chlor_a.csv,25-30,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,30-35,62.52246316,31.26123158,31.26123158,1.132971607,1.283624663,32.39420319,30.12825997,985680,429515,2,S20040012004031.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,35-40,147.6183828,36.90459571,36.13422707,1.462432496,2.138708805,39.42789555,35.92203316,985680,429515,4,S20040012004031.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,40-45,205.2999306,41.05998611,41.05998611,0,0,41.05998611,41.05998611,985680,429515,5,S20040012004031.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,45-50,90.05761385,45.02880692,45.02880692,0,0,45.02880692,45.02880692,985680,429515,2,S20040012004031.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,50-55,268.5445976,53.70891953,52.85198593,1.049525024,1.101502776,54.99431992,52.85198593,985680,429515,5,S20040012004031.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,55-60,55.06724548,55.06724548,55.06724548,0,0,55.06724548,55.06724548,985680,429515,1,S20040012004031.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,429515,0,S20040012004031.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,532977,0
S20040012004031.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,429515,0,S20040012004031.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,532977,0
S20040322004060.MON.chlor_a.csv,0-5,370360.6602,0.629159938,0.491398007,0.472052077,0.222833164,4.999816763,0.050696138,985680,394201,588659,S20040322004060.MON.chlor_a.csv,0-5,323982.0894,0.58376729,0.474378467,0.406958263,0.165615028,4.99878531,0.125192001,985680,429488,554985
S20040322004060.MON.chlor_a.csv,5-10,16135.1029,6.601924262,6.261360801,1.249243604,1.560609582,9.991916656,5.001632486,985680,394201,2444,S20040322004060.MON.chlor_a.csv,5-10,7062.689589,6.461747108,6.148729563,1.26797814,1.607768562,9.772499402,5.005067244,985680,429488,1093
S20040322004060.MON.chlor_a.csv,10-15,2950.039573,11.61432903,11.37152547,1.209524557,1.462949654,14.91575527,10.00970349,985680,394201,254,S20040322004060.MON.chlor_a.csv,10-15,1009.327224,11.87443792,12.28721837,0.947616903,0.897977795,13.58928728,10.0359656,985680,429488,85
S20040322004060.MON.chlor_a.csv,15-20,993.6415836,17.13175144,17.00634085,1.321860088,1.747314093,19.80925651,15.09588337,985680,394201,58,S20040322004060.MON.chlor_a.csv,15-20,202.6599529,16.88832941,16.86041713,0.537658981,0.28907718,18.48663521,16.21478176,985680,429488,12
S20040322004060.MON.chlor_a.csv,20-25,915.2587996,21.79187618,21.54405373,1.191098047,1.418714558,24.7100029,20.05227534,985680,394201,42,S20040322004060.MON.chlor_a.csv,20-25,0,0,0,0,0,0,0,985680,429488,0
S20040322004060.MON.chlor_a.csv,25-30,388.3457499,27.73898213,27.909935,1.354427672,1.834474318,29.17847633,25.48138618,985680,394201,14,S20040322004060.MON.chlor_a.csv,25-30,474.9134731,27.93608665,27.93608665,0,0,27.93608665,27.93608665,985680,429488,17
S20040322004060.MON.chlor_a.csv,30-35,195.5034118,32.58390196,32.36154556,0.948036356,0.898772933,34.40382148,31.66726685,985680,394201,6,S20040322004060.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,429488,0
S20040322004060.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,394201,0,S20040322004060.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,429488,0
S20040322004060.MON.chlor_a.csv,40-45,85.75179672,42.87589836,42.87589836,0.280508041,0.078684761,43.1564064,42.59539032,985680,394201,2,S20040322004060.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,429488,0
S20040322004060.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,394201,0,S20040322004060.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,429488,0
S20040322004060.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,394201,0,S20040322004060.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,429488,0
S20040322004060.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,394201,0,S20040322004060.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,429488,0
S20040322004060.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,394201,0,S20040322004060.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,429488,0
S20040322004060.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,394201,0,S20040322004060.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,429488,0
S20040612004091.MON.chlor_a.csv,0-5,464214.3041,0.781984758,0.688415879,0.469110049,0.220064238,4.994734436,0.121901244,985680,390783,593636,S20040612004091.MON.chlor_a.csv,0-5,389596.2911,0.688636838,0.617994124,0.365106885,0.133303038,4.99137421,0.23388277,985680,419360,565750
S20040612004091.MON.chlor_a.csv,5-10,7105.108417,6.424148659,6.038898488,1.236769904,1.529599795,9.986862749,5.000013855,985680,390783,1106,S20040612004091.MON.chlor_a.csv,5-10,3591.913364,6.471915971,6.339017689,1.08774001,1.18317833,8.958589792,5.006840873,985680,419360,555
S20040612004091.MON.chlor_a.csv,10-15,1201.159333,11.77607189,11.65172874,1.335594756,1.783813353,14.98955154,10.03073502,985680,390783,102,S20040612004091.MON.chlor_a.csv,10-15,219.5711393,14.63807596,14.67880917,0.275679634,0.07599926,14.93787289,13.98471451,985680,419360,15
S20040612004091.MON.chlor_a.csv,15-20,511.1164365,17.03721455,16.82971575,1.430961872,2.047651878,19.86088127,15.02789402,985680,390783,30,S20040612004091.MON.chlor_a.csv,15-20,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,20-25,219.3439496,21.93439496,22.49495193,1.166284612,1.360219796,23.63894844,20.22351837,985680,390783,10,S20040612004091.MON.chlor_a.csv,20-25,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,25-30,139.2293475,27.84586949,28.10321236,1.468506874,2.15651244,29.08747482,25.08313942,985680,390783,5,S20040612004091.MON.chlor_a.csv,25-30,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,30-35,63.30971527,31.65485764,31.65485764,0,0,31.65485764,31.65485764,985680,390783,2,S20040612004091.MON.chlor_a.csv,30-35,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,35-40,38.96794891,38.96794891,38.96794891,0,0,38.96794891,38.96794891,985680,390783,1,S20040612004091.MON.chlor_a.csv,35-40,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,40-45,170.7151718,42.67879294,42.73756409,0.379340709,0.143899373,43.15001297,42.09003061,985680,390783,4,S20040612004091.MON.chlor_a.csv,40-45,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,390783,0,S20040612004091.MON.chlor_a.csv,45-50,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,390783,0,S20040612004091.MON.chlor_a.csv,50-55,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,55-60,59.12825012,59.12825012,59.12825012,0,0,59.12825012,59.12825012,985680,390783,1,S20040612004091.MON.chlor_a.csv,55-60,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,390783,0,S20040612004091.MON.chlor_a.csv,60-65,0,0,0,0,0,0,0,985680,419360,0
S20040612004091.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,390783,0,S20040612004091.MON.chlor_a.csv,65-70,0,0,0,0,0,0,0,985680,419360,0
S20040922004121.MON.chlor_a.csv,0-5,687645.0666,1.157893342,1.029858111,0.598093845,0.357716248,4.999316745,0.197555408,985680,389122,593876,S20040922004121.MON.chlor_a.csv,0-5,585037.0126,1.014493353,0.899697803,0.49416819,0.2442022,4.999552757,0.278717756,985680,408132,576679
S20040922004121.MON.chlor_a.csv,5-10,14448.83162,6.415999832,6.022270969,1.253597284,1.571506152,9.989395142,5.000020822,985680,389122,2252,S20040922004121.MON.chlor_a.csv,5-10,5133.315616,6.260140995,5.814659595,1.189956058,1.41599542,9.975827058,5.002882576,985680,408132,820
S20040922004121.MON.chlor_a.csv,10-15,3327.092529,11.96795874,11.7931823,1.353734646,1.832597491,14.9946003,10.01349992,985680,389122,278,S20040922004121.MON.chlor_a.csv,10-15,340.2002179,12.15000778,10.82763434,2.050408241,4.204173957,14.6058439,10.16689587,985680,408132,28
